paper_i,paper_j,score
0107086,9912230,0.034260445505875411
0107086,0102023,0.083461464403389349
0107086,0012129,0.067257075361409888
0107086,0011102,0.041727349962589047
0107081,0006049,0.10046087495356885
0107081,9804026,0.052751601391689926
0107081,9909010,0.051946948012645579
0107081,9410167,0.060568878481902871
0107081,0012234,0.11344118801750042
0107081,0111180,0.045095206212502029
0107081,9609112,0.034761332020096326
0107081,9711069,0.067972530108853596
0107081,9811237,0.087675658427519371
0107081,0003025,0.06809211973180225
0107081,0010091,0.089280299152520531
0107081,0110219,0.14641318473909418
0107081,0201173,0.080435191635356312
0107081,9511030,0.055199633313294416
0107081,9607105,0.04304335347462282
0107081,0203160,0.046601402505587267
0107081,0001049,0.086001820098005666
0107081,0103007,0.044421681202028773
0107081,9806129,0.06693829503013643
0107081,9804208,0.037829902582122751
0107081,0012156,0.041171372099484502
0107081,9611137,0.074816994018848726
0107081,0203129,0.043453711167270634
0107081,0111002,0.06672735020376297
0107081,0203190,0.070071648821001406
0107081,9605184,0.02945205248556243
0107081,0105038,0.095435439568831076
0107081,9703157,0.05439885548007152
0107081,9906220,0.066011315778915058
0107081,9906101,0.10963569625694372
0107081,0110200,0.081577744713095895
0107081,0011109,0.096480380955487
0107081,0008250,0.055500911049129895
0107081,0203187,0.057749276150504493
0107081,0003057,0.091036571507848052
0107081,9208024,0.015352512912278852
0107081,0203161,0.081763409810983151
0107081,9910053,0.029257846667755709
0107081,9806008,0.070377111302750761
0107081,0005183,0.026078047620696154
0107081,9903123,0.13248401549762254
0107081,9709062,0.024303942527508064
0107081,9604097,0.063323911174917702
0107081,9904013,0.075297747934612913
0107081,0201175,0.10254687422174147
0107081,9912108,0.041043993776711064
0107081,0007024,0.041312653729973309
0107081,9912218,0.055475795284890106
0107081,0105076,0.066497692624774063
0107081,9711089,0.067550283749422554
0107081,9611050,0.085054631999721436
0107081,9602052,0.0551245664655561
0107081,9907054,0.061957492134087029
0107081,9911081,0.090581810207004995
0107081,9711201,0.040960653923170123
0107081,9703059,0.055850311488280679
0107081,9807235,0.049470123224205367
0107081,9905111,0.058019073220502974
0107081,0106267,0.079703339162301434
0107081,9401139,0.036048191483875155
0107081,9912204,0.070442555767939827
0107081,9406217,0.031122835419211941
0107081,9801205,0.04377820691406184
0107081,0106005,0.099822620790315356
0107081,0108100,0.096551443593594174
0107081,0101074,0.044723521960735674
0107081,0011073,0.075291246030489173
0107081,0110186,0.1760415790592659
0107081,9608053,0.049229988532552942
0107081,9804092,0.072200473370766502
0107081,9607201,0.058266631830074002
0107081,9901014,0.079744261914537123
0107081,0105155,0.064240667734354412
0107081,0001077,0.071080946443866977
0107081,9601036,0.037629241219209957
0107081,9806131,0.048309809913306023
0107081,0108126,0.10490073273789648
0107081,9909107,0.025993477623885916
0107081,9709013,0.024222999598814417
0107081,9904071,0.045844887564127412
0107081,9711077,0.059312760571506598
0107081,0005067,0.063706128303933948
0107081,9602045,0.051437423007042946
0107081,9803194,0.074791007983063804
0107081,9906055,0.13926239737311746
0107081,0107036,0.13118147108737549
0107081,9802150,0.049248853066417575
0107081,9911021,0.056458512708703341
0107081,9612121,0.044540734634360098
0107081,9707068,0.058817326169172499
0107081,9908064,0.042425344126539852
0107081,9702155,0.02627458018196448
0107081,9811208,0.059049426753201774
0107081,9910246,0.045129389811225142
0107081,9711059,0.06109193483328193
0107081,9608117,0.0545663443756235
0107081,0008149,0.035020645208511253
0303015,0005247,0.031246485762105231
0303015,9912151,0.017440201444030263
0303015,0112193,0.024646113330507823
0303015,9901020,0.012583306447562019
0303015,9205068,0.0069620886599973605
0303015,0010091,0.10914128708417195
0303015,0112015,0.094747613112592804
0303015,0203160,0.11731637311628253
0303015,9910170,0.02299957155780865
0303015,0011079,0.0076300781065672153
0303015,0203129,0.060776344453742005
0303015,0001212,0.058443268016564652
0303015,0209206,0.022499976441486894
0303015,0108137,0.053479220789111909
0303015,9704097,0.020682478013387552
0303015,0008250,0.17372064389919364
0303015,0203187,0.14112469944172962
0303015,0209190,0.017922111488463358
0303015,0102202,0.023714414862261123
0303015,9909172,0.056465555945875781
0303015,9808139,0.078687710351290324
0303015,9806008,0.057962506526137499
0303015,0010279,0.0061559486426135419
0303015,9805157,0.036971789537816303
0303015,9604129,0.063970091686360281
0303015,9910144,0.036608667052367413
0303015,9906039,0.047472056641583882
0303015,9812093,0.0075238902579819293
0303015,0204089,0.019707450047068573
0303015,0011269,0.023219134884644832
0303015,9611165,0.028178392541955994
0303015,0201028,0.070327890098500045
0303015,0211269,0.0098801836821007481
0303015,9804176,0.026703535398006992
0303015,9912108,0.02894609100460023
0303015,0207234,0.09339474514139523
0303015,9510009,0.024300901991777479
0303015,9806044,0.14082632715859456
0303015,9605028,0.013379786284646058
0303015,9602052,0.0083777064950016789
0303015,9704151,0.025207613542092326
0303015,9711201,0.019113743768853057
0303015,9608034,0.011944679340309381
0303015,9908088,0.11140678857603459
0303015,0205300,0.066970664775018174
0303015,0009247,0.0048037617262590634
0303015,0006047,0.082259730157487915
0303015,9906242,0.044863336099917502
0303015,0004165,0.0096343363147553488
0303015,9702110,0.007528852001431512
0303015,9908129,0.010571016806837837
0303015,0208103,0.055119962770476955
0303015,9602045,0.031297455470484042
0303015,0011048,0.1087742574035713
0303015,9907133,0.027475170980482289
0303015,0209064,0.033361556187754743
0303015,0011251,0.015601090241913747
0303015,0206115,0.13191719912538338
0303015,0107036,0.039691770128868591
0303015,0105097,0.05095235138415645
0303015,9906200,0.013394556159283923
0303015,9712028,0.03950501613361071
0303015,9908064,0.028073218957009594
0303015,0203247,0.031597345427290612
0303015,9803141,0.04851993517932561
0303015,0011017,0.015905946132057175
0303015,9603074,0.024729488781614604
0303015,9908023,0.069105847032365636
0303015,0203163,0.01875869670192637
0303015,9806091,0.063833043241468407
0303015,9710149,0.029269727282334478
9911114,9301042,0.024861349906883427
9911114,9811201,0.039205344532024143
9911114,9703166,0.072931475371264404
9911114,9803086,0.073637884471099035
9911114,9801134,0.032174592638875635
9911114,9906012,0.042151616927832487
9911114,9810201,0.042110776626292201
9911114,9802067,0.049108901900798696
9911114,9712143,0.032853473477596096
9911114,9705199,0.058060327951004617
9911114,9708118,0.044781518290057068
9911114,9903093,0.038157219623738178
9911114,9711124,0.038262581307822216
9911114,9903242,0.078276353383205252
9911114,9805139,0.050820769266923943
9911114,9907086,0.043456969141562829
9911114,9805019,0.02805509994235366
9911114,9812072,0.095793264315482629
9911114,9808161,0.041165240417066602
9911114,9612131,0.089873971332922714
0302019,0207171,0.065441637162339542
0302019,9906030,0.075921270508274047
0302019,9807150,0.0073009957873962734
0302019,9909134,0.034785933546251813
0302019,0106151,0.013662371526051448
0302019,0003136,0.051973974639771867
0302019,0201253,0.082137681424883299
0302019,0002172,0.12139848630372387
0302019,9906224,0.094496365198152438
0302019,0104016,0.1579237043495558
0302019,0205236,0.013315689831301167
0302019,0002226,0.15143044342154457
0302019,0106191,0.051399139897796889
0302019,0003116,0.12094953155412802
0302019,0101026,0.056151217303069774
0302019,9909070,0.04009085708494449
0302019,9812067,0.012367640989597105
0302019,0001177,0.0099207546807971968
0302019,0112223,0.09126661146284111
0302019,0110007,0.0096135923460358378
0302019,0011086,0.013996129146599806
0302019,0106113,0.059098994807358758
0302019,0110108,0.13467821051631293
0302019,9903238,0.012949101254554412
0302019,0010137,0.061050085402244339
0302019,9906188,0.12406312330408439
0302019,0009198,0.14575709642239096
0302019,0103111,0.045675063755076434
0302019,9804058,0.033966155633852413
0302019,9807137,0.028536130604737586
9809034,9806104,0.06407444369554148
9809034,9812161,0.22361099385253691
9809034,9612119,0.15941915839773227
9809034,9606009,0.017347131743786093
9809034,9904063,0.12573542094855672
9809034,9602022,0.021808007722536889
9809034,9708034,0.0095126438952630177
9809034,9708003,0.010183754472529257
9809034,0003100,0.18289690697289879
9809034,9802150,0.015026930891838
9809034,9603116,0.0069614080533884765
9809034,0002140,0.18438849331161405
9809034,9911066,0.01042344733677859
9809034,9802047,0.013712921166904736
9809034,9612121,0.019341409805644427
9809034,9804085,0.031304352086682613
9809034,9806042,0.027357642956219629
9809034,9604139,0.16719996794295444
9809034,9803138,0.02532390087537071
9809034,9712004,0.020350566248996338
9809034,9206026,0.0098927356627524117
9809034,9512181,0.01330707311518111
9809034,9602064,0.029590434442134016
9809034,9906223,0.18089695972437864
9809034,9807199,0.0080980317719727204
9809034,9611203,0.010791087598897697
0201128,9703216,0.063492931785904747
0201128,9704156,0.038369899535588156
0201128,0203083,0.10492979438997983
0201128,9902106,0.029337192215855776
0201128,0009015,0.01525288625587411
0201128,0002091,0.03486581520535402
0201128,0106112,0.081048182037037175
0201128,9808069,0.011967823638185814
0201128,0203101,0.043167363651252982
0201128,9807127,0.019423619574529875
0201128,9904179,0.021233921435524439
0201128,0110238,0.048037899998240513
0201128,0110271,0.033708905904308001
0201128,0108172,0.086234374494265423
0201128,9910040,0.094155198876757509
0201128,9905104,0.038655674907606984
0201128,0201004,0.069041653546110748
0201128,9805140,0.019164355513342585
0201128,0203191,0.10705627451461303
0201128,0102113,0.1238604303984235
0201128,0111182,0.096233416329863458
0201128,0103111,0.017667558161827367
0201128,0111085,0.08087953336137485
0201128,9807137,0.028290632190614701
0201128,0105160,0.067523908815518063
0201128,0001122,0.034723345421271326
0201128,9610172,0.054401851749483136
0201128,9203050,0.055463775595021136
0201128,0210198,0.049886765514036306
0201128,0110189,0.044436055456039313
0201128,9803227,0.051643543476306446
0201128,0106151,0.04458310552695377
0201128,9203018,0.10840012358546638
0201128,9711200,0.037980287057874942
0201128,0003052,0.076938957847297332
0201128,0106020,0.027491983940138253
0201128,0102077,0.066292753153199963
0201128,0103241,0.038127112976562551
0201128,0102042,0.042838689884130428
0201128,9808017,0.081155815628777189
0201128,0201210,0.084505792746498665
0201128,0201174,0.10282955605939152
0201128,0103078,0.054451637162347036
0201128,0107169,0.072317180714502383
0201128,9803131,0.13114432790408692
0201128,0111276,0.071832577491122998
0201128,0110007,0.11357056262039934
0201128,9902183,0.10234317218495607
0201128,9905046,0.035719780178312822
0201128,0110062,0.047072829414120665
0201128,0112147,0.028216863428416516
0201128,0112079,0.081711694953714581
0201128,0112009,0.045153104198678302
0201128,0108167,0.11033402245549367
0201128,0108150,0.026752736600869409
0201128,0202127,0.066724742690736277
0201128,0106209,0.027463321421575652
0201128,0110234,0.22582839104658686
0201128,0002230,0.034138546246717028
0201128,0007064,0.029287079349748051
0201128,0112140,0.11536013466043533
0201128,0111238,0.076543725364138337
0201128,9905111,0.040928558038491943
0201128,0002145,0.017208740828509816
0201128,0112093,0.080785432971947915
0201128,0107134,0.10771865253814397
0201128,0201176,0.074982464223586467
0201128,9204099,0.074847408224579054
0201128,9912187,0.02714079533085921
0201128,0112066,0.06565699012733793
0201128,0103187,0.032080577117727917
0201128,0111008,0.068645310746432847
0201128,0105048,0.028624879328697814
0201128,0112223,0.095190544274849825
0201128,9610068,0.070482110705499076
0201128,9904010,0.036802504913931194
0201128,0110031,0.1009409459178891
0201128,9605234,0.08161747717370775
0201128,0202094,0.096873818828370678
0201128,0112258,0.067433036811661906
0201128,9902052,0.049030789415049417
0201128,9804058,0.012301453270373941
0201128,0204158,0.06177119084867809
0201128,0103108,0.016208620743147995
0201128,0202008,0.068777226479432602
0201128,0110064,0.079685096642688524
0201128,0107031,0.060292233434859954
0201128,0112226,0.13933793460970226
0201128,0102035,0.073326070766302182
0201128,9912001,0.026903632245779931
0201128,9806146,0.052423904614285539
0201128,0003147,0.086820650755474585
0201128,0108119,0.091705723735050246
0201128,9802150,0.079778975353764353
0201128,9804083,0.040126692752846797
0201128,0106184,0.07189794435172861
0201128,0206223,0.17664568215892695
0201128,0105204,0.020638196415060241
0201128,9806087,0.020787582430223439
0201128,0105117,0.046168111332236299
0201128,0111201,0.035609735826760622
0201128,9706071,0.081674529053881492
0201128,0107067,0.048583020729174309
0201128,0007062,0.035148650167912125
0201128,0109213,0.088327995306465762
0201128,9805014,0.11467759497480601
0201128,0110143,0.050587451622034409
0201128,0203208,0.02533644034496764
0201128,0110265,0.09334405005942957
0210309,9407099,0.088925333987231375
0210309,0205101,0.043144450355420159
0210309,0202111,0.046768980264879141
0210309,0206228,0.065483188585458582
0210309,0206182,0.042798073760387266
0210309,0102077,0.012804514196131376
0210309,0211195,0.13323971391385256
0210309,0209201,0.052489267375003319
0210309,0202187,0.10039335183929257
0210309,0206196,0.045423938387064496
0210309,0208114,0.072096953703613464
0009191,0103089,0.078603717532769693
0009191,9908142,0.080500067269309666
0009191,9904207,0.10394700731575447
0009191,0006240,0.1467682121016641
0009191,0102071,0.14445729984268257
0009191,0012210,0.14066771883295018
0009191,0101014,0.12378584467995453
0009191,9908040,0.08652671443721445
0009191,0012081,0.22420741093935093
0009191,0003101,0.1133124483928484
0009191,0010060,0.16092399655876574
0009191,0102192,0.18609838861788849
0009191,0007078,0.078243432976095525
0009191,0003278,0.29341863027771931
0009191,0008127,0.10703610637792441
0009191,0011033,0.21292743175910475
0009191,9909176,0.09180339171932797
0009191,0008252,0.16247262699246678
0009191,9910053,0.058393046349324886
0009191,9911116,0.29717441817973356
0009191,0012251,0.20802454909639595
0009191,0009038,0.22646148596460294
0009191,9909072,0.060051769425337541
0009191,9808141,0.18796579613003095
0009191,0001201,0.26167572300732667
0009191,0009246,0.20626912928182339
0009191,9402113,0.042595014984573035
0009191,0008033,0.17491477873887781
0009191,0103085,0.15697388640238838
0009191,0007235,0.18287110166500264
0009191,9812135,0.056544415944869121
0009191,0102085,0.2472883283943754
0009191,0007153,0.13642289460646512
0009191,9812031,0.10997460926984308
0009191,9805019,0.092266659380669372
0009191,0012198,0.11849832548019165
0009191,0102173,0.099840609661935864
0009191,0002223,0.068494166383462757
0009191,0101162,0.18095004246115062
0009191,0010190,0.18559744257054395
0009191,0002211,0.24346676286957308
0009191,0010108,0.16972410305484251
0009191,9207064,0.021881034789765406
0009196,0010275,0.3253012460228028
0009196,0006062,0.085427180218828058
0009196,0005272,0.09438304960580296
0009196,0004183,0.16746741652478811
0009196,0002067,0.076034254291186404
0009196,0010204,0.140735481507969
0009196,0007050,0.12277143173029022
0009196,9803067,0.080013263096404524
0009196,9912167,0.078094244991021078
0009196,0003215,0.1329832382654699
0009196,0003176,0.11826201988267174
0009196,0001089,0.069172078175181478
0009196,0011125,0.13311045512073341
0009196,9906161,0.077266282401542263
0009196,0006091,0.12281994722676629
0009196,9903107,0.11727574453296508
0103098,9812159,0.10561275558890733
0103098,9705130,0.08166727619097558
0103098,0003025,0.030262319925905678
0103098,0103183,0.034604442992182655
0103098,9604156,0.020536931306608091
0103098,9611230,0.04387797056180124
0103098,0001113,0.022878043061974825
0103098,9802042,0.056858239623495746
9809033,9711200,0.064511026564431223
9809033,9805129,0.035174401723092052
9809033,9802133,0.040994256959529067
9809033,9809022,0.063007606509473929
9809033,9803137,0.025365837669822706
9809033,9709087,0.075286151228473569
9809033,9711138,0.020581230645189852
9809033,9803167,0.052308641542568764
9809033,9803138,0.023369904019783935
9809033,9705053,0.03443106980033564
9809033,9805082,0.010798516603410808
9809033,9803085,0.033594910423607315
9809033,9803023,0.042020492472916143
0009198,9812038,0.02286311568560765
0009198,9911161,0.019188259160522921
0009198,0002244,0.031375467286662954
0009198,9906194,0.057097123721720912
0009198,9903026,0.11449294687029651
0009198,9910058,0.027370620250263621
0009198,0005185,0.030683330179754512
0009198,9905111,0.11767612623986966
0009198,0006048,0.077994564030501506
0009198,0006064,0.032500432577744966
0009198,9909134,0.040682961970893092
0009198,9909041,0.048602954565002757
0009198,9805171,0.025255579509759651
0009198,0002126,0.045739795516333927
0009198,0007191,0.0503172697932526
0009198,0003136,0.11967895880094444
0009198,0007211,0.13641626943946872
0009198,0001193,0.13354340822223848
0009198,0011008,0.016214360117843947
0009198,0002172,0.12834938100746601
0009198,0007170,0.014534328998393548
0009198,9906224,0.048954785084811873
0009198,9907079,0.023556756297453293
0009198,9812007,0.053575651050379092
0009198,0001071,0.067268188314052318
0009198,9910117,0.059076611188487026
0009198,9802150,0.10014793013622346
0009198,9808017,0.085638937334235665
0009198,0002226,0.13228613874743148
0009198,9809022,0.067883604706911654
0009198,0008081,0.045193176324738495
0009198,9905081,0.032429996812554665
0009198,9907070,0.13920272005882331
0009198,0003116,0.07017632218041886
0009198,9909070,0.03297308546796196
0009198,0002040,0.032494479602786862
0009198,9906201,0.039858800444790982
0009198,9604090,0.025216528663253246
0009198,0010271,0.015066010535065261
0009198,0008112,0.040635106727503867
0009198,0004133,0.030361407286566625
0009198,0004063,0.070011192602535938
0009198,9806217,0.10131757172868454
0009198,0011077,0.071795694405312124
0009198,9912132,0.053627040863297427
0009198,9912060,0.023327320734150878
0009198,9608024,0.003892434353334538
0009198,9903109,0.022411422483777824
0009198,9602064,0.012916907134361782
0009198,9812089,0.031523521411449859
0009198,9909058,0.040931310178176986
0009198,0004148,0.11092221981861934
0009198,0005049,0.034102573682177575
0009198,9611014,0.019624044373613987
0009198,0001159,0.047923074387029765
0009198,0001206,0.076019460944762751
0009198,0008076,0.072095155379004822
0009199,9805096,0.040456025563130577
0009199,9904211,0.11909448991417709
0009199,9903051,0.020249848473836728
0009199,0103031,0.3106691132804944
0009199,0107143,0.054023783346563679
0009199,9806044,0.10334676895485942
0009199,9605028,0.022373124658701837
0009199,9810214,0.036150921117570615
0009199,9602045,0.02995378364568127
0009199,9611050,0.0096402230810866355
0009199,9906194,0.062051834732147884
0009199,9704151,0.012764382667813094
0009199,9909199,0.040635240954962605
0009199,0006215,0.53492604063406479
0009199,9205068,0.0045974703956936144
0009199,9606036,0.010648965205867045
0009199,0005185,0.092870532705563877
0009199,0107166,0.023953453529304402
0009199,9909134,0.082533186242154097
0009199,9908072,0.074896128556668287
0009199,9807080,0.019766151744006876
0009199,9711200,0.080161181819811037
0009199,9803086,0.035952769216400254
0009199,9804123,0.016594953139182286
0009199,9602022,0.010355495139227252
0009199,0102125,0.13285380926771995
0009199,9808139,0.044833224386260334
0009199,0001071,0.13682300191292568
0009199,9806008,0.11651417714135814
0009199,9905033,0.13995508393330514
0009199,9802150,0.030073699701249137
0009199,9804092,0.10027617859932139
0009199,0011111,0.2709420091863286
0009199,9604041,0.010014549122969981
0009199,0003269,0.11462529145229247
0009199,9909070,0.038993665812088324
0009199,0008190,0.13931043970866566
0009199,9908146,0.025624923219565821
0009199,0004124,0.10837530516710597
0009199,9902080,0.086282079456799096
0009199,9806080,0.063121791777688327
0009199,0008074,0.11566390166022146
0009199,0008128,0.35925591197712509
0009199,9704059,0.11345058915630354
0009199,0008054,0.25141658457481264
0009199,9402044,0.033131670815641001
0009199,9912232,0.26413790592615438
0009199,9903124,0.025881964318500428
0009199,9909058,0.073648521950796617
0009199,9805131,0.0097480844750390989
0009199,9808161,0.076146429064421581
0009199,0001159,0.024798913632944238
0009199,9912257,0.051407759722712477
0009199,0012049,0.31192168227837552
0009199,9905210,0.071235360039009432
0201127,0001113,0.045370847546743982
0201127,9909134,0.056119797445846567
9903130,9610191,0.019001379582400078
9903130,9603042,0.0078784469180461433
9903130,9407190,0.014087172775050592
9903130,9608070,0.0095666551235382112
9903130,9509066,0.015382223459993578
9903130,9610024,0.0098049916819936134
9903130,9208059,0.03679606187458534
9903130,9406048,0.0032732275049979775
9903130,9608019,0.026521208205120394
9903130,0001185,0.042742138471657309
9903130,9201067,0.0046433163826492454
9903130,9212094,0.031126422662081956
9903130,9306044,0.012554725857139574
9903130,9303012,0.0070608230081290468
9903130,9705205,0.0138822614465198
9903130,9911221,0.032757069930003768
9903130,9712186,0.03387252457521514
9903130,0102155,0.048318964621409471
9903130,9410134,0.023029340765997192
9903130,9412184,0.015786329287503637
9903130,9303145,0.020688908547259501
9903130,9506206,0.010578980987170078
9903130,9402044,0.0092284616563542074
9903130,9210013,0.02546063801868138
9903130,9201003,0.029397746425197723
9903130,9508050,0.020140923124887019
9903130,9611088,0.049334664125768424
0010251,0104139,0.079619086735982586
0010251,0008075,0.1264532956371891
0010251,9911206,0.066426105291162732
0010251,0102076,0.11975319499649656
0010251,0012054,0.083377269933824341
0010251,0006219,0.05015086141484916
0010251,0007255,0.092125333999015846
0010251,0010090,0.23833950481968372
0010251,0103196,0.10053036238141937
0010251,9707079,0.015139386972284674
0010251,0009182,0.036661515522783954
0010251,0108007,0.072053678265397575
0010251,0104143,0.090589272751115404
0010251,0010034,0.11199532832559053
0010251,9910053,0.040336114895319762
0010251,0010017,0.083641852186372961
0010251,0105311,0.25633867437993851
0010251,9911116,0.054472363204548492
0010251,0005204,0.12969720018188882
0010251,0105079,0.045682337924312401
0010251,0009038,0.11416800640923937
0010251,0012266,0.16749388386367547
0010251,9511030,0.017906592691602292
0010251,0104090,0.1198455917293377
0010251,0206013,0.11301279130157077
0010251,0010006,0.071253751607274651
0010251,0010101,0.085288595178466112
0010251,0007140,0.074683029327416148
0010251,0003160,0.11794920707195064
0010251,0103256,0.051738908622927154
0010251,9911186,0.06872602514691363
0010251,0101199,0.064603471200794876
0010251,0009030,0.092134805386321766
0010251,0011079,0.12268386176090466
0010251,9601029,0.045581908728326966
0010251,0011125,0.13325429358708951
0010251,0008013,0.10877893951397
0010251,0102137,0.10264550453991324
0010251,0009101,0.12078911933816096
0010251,0104045,0.11002451420817792
0010251,0006056,0.16452174128868968
0010251,9906161,0.037062420857148511
0010251,0008023,0.10852113944364003
0010251,9712117,0.026226927471275776
0010251,9702107,0.040327248448221477
0010251,9910004,0.063071004897779337
0010251,0005006,0.098280866798845276
0010251,0011170,0.12597868992378761
0010251,0105242,0.11277169948232596
0010256,9207011,0.044011610666980464
0010256,0008075,0.073111489970805091
0010256,0012218,0.11684383127672131
0010256,9208027,0.025598910912131755
0010256,0004147,0.17156162106974371
0010256,0101177,0.096399896262966189
0010256,0007043,0.056169655159542198
0010256,9901146,0.059481341782117593
0010256,9912047,0.06518880934217039
0010256,0010090,0.078377817145455331
0010256,9908040,0.02968536304251615
0010256,0103124,0.065914962780599204
0010256,0007078,0.068926481195553765
0010256,9802068,0.062249091769316783
0010256,9909176,0.11896140118673962
0010256,0005204,0.086448417412210515
0010256,0009142,0.068995853713620658
0010256,0012065,0.054250325997929838
0010256,0008144,0.22681867077007353
0010256,9209003,0.017275068966112379
0010256,0101016,0.090109785282075111
0010256,0011079,0.071074107491276253
0010256,0011125,0.11647447072286168
0010256,0007023,0.087664618421815166
0010256,0012170,0.31105914131550627
0010256,0011131,0.16154732118047019
0010256,9910004,0.35617364909166727
0010256,0011094,0.074065947847746713
0010256,9307012,0.030650986833625406
9810188,9705055,0.013498999013553767
9810188,9712077,0.039604626979051934
9810188,9801110,0.049884288866393761
9810188,9709220,0.048041123741118477
9810188,9604156,0.063404519423247693
9810188,0208020,0.011841168969804135
9810188,9604091,0.073751545953613509
9810188,9512059,0.022963854141487695
9810188,9803232,0.039294073751954255
9810188,9603086,0.01444830795942792
9810188,9704041,0.046423118990224388
9810188,9712257,0.070456426487833249
9810188,9701137,0.056773821285279663
9810188,9803096,0.063148734132343426
9901152,9801120,0.079264515159592833
9901152,9808183,0.32540251980623847
9901152,9705117,0.0092426688103021022
9901152,9803209,0.063157628325946041
9901152,9802150,0.066877299413393071
9901152,9709123,0.05326750220616177
9901152,9709220,0.052978350028884617
9911238,9912132,0.11210209514614583
9911238,9901144,0.035642514246883736
9911238,9905111,0.054232114297609942
9911238,0001071,0.039105225724258133
0011072,9303012,0.21299959561340182
0011072,9212088,0.14501568415541494
0011072,9903096,0.088704310314068863
0011072,9304063,0.020359506426659235
0011072,9807026,0.15047591575594646
9603033,9603003,0.067463505370233268
9603033,9508154,0.041876381744284943
9603033,9602052,0.041730779727401857
9603033,9508155,0.10880847201692931
9603033,9510086,0.024851463988599165
9603033,9602022,0.085332724225506751
9603033,9409111,0.0067065380997812316
9603033,9603116,0.089744136529362403
9603033,9601014,0.085069435695285897
9603033,9602114,0.086857238685618149
9603033,9511030,0.05349595680075607
9603033,9602097,0.070660582786948478
9603033,9603170,0.10719574629799991
9603033,9512059,0.010622357724519289
9603033,9602071,0.039292178254535626
9603033,9512078,0.053013060524309659
9603033,9602010,0.080989091317278009
9603033,9601108,0.05035544977018433
9603033,9509106,0.031582248637898519
9603033,9512196,0.10616248611936033
9603033,9506156,0.044475922390142093
9603033,9510225,0.070912205671578812
9603033,9501030,0.12932621730866545
0011077,9906220,0.10175100803664679
0011077,0002160,0.040249550025005749
0011077,0003050,0.075437765692269648
0011077,9603194,0.043430465954708647
0011077,0011146,0.10886398443880972
0011077,9906101,0.078540173250990331
0011077,9811035,0.14118775533645778
0011077,9906194,0.087468033173473653
0011077,0003033,0.052365521070981538
0011077,9810254,0.0616082772395544
0011077,9904017,0.062634446443213851
0011077,0106014,0.11890359977848844
0011077,9805218,0.050753060513957518
0011077,0006048,0.085827083474345353
0011077,0010010,0.03253202132593748
0011077,9808149,0.11000771618356765
0011077,9805171,0.048275498079406828
0011077,0002172,0.10079457448662599
0011077,9906224,0.01780951128367337
0011077,0105235,0.13107793116185237
0011077,0106160,0.10213924104012564
0011077,0004198,0.055671896963815706
0011077,9802150,0.099952228236066726
0011077,9803076,0.051102674055005466
0011077,0009211,0.059370425739462836
0011077,9707068,0.15369174047050041
0011077,0107057,0.28192509551125822
0011077,9912271,0.057555197923291022
0011077,0012193,0.087121031753639458
0011077,0006066,0.087271395885311326
0011077,9803131,0.08650234630298434
0011077,9906201,0.064367380204453137
0011077,9901101,0.13578584481384756
0011077,9802088,0.14452557941989558
0011077,9601057,0.055866291070507258
0011077,9811156,0.082708897213834842
0011077,0104026,0.19149997482911657
0011077,9906242,0.082805079034418416
