paper_i,paper_j,score
0112080,0107134,0.14098278566452846
0112080,0002091,0.15029741997078838
9904002,9412213,0.037589889964904297
0303015,0010091,0.10914128708417195
0303015,0007170,0.0081318869209933264
0303015,0207234,0.09339474514139523
0303015,0206115,0.13191719912538338
0303015,0208103,0.055119962770476955
0303015,0008250,0.17372064389919364
9608012,9703049,0.19878098536357422
9608012,9602097,0.077912620600680924
9608012,9607201,0.078267045012877262
9608012,9703136,0.025570530138112946
9608012,9605184,0.11389340588998206
9809034,9904063,0.12573542094855672
9809034,9812161,0.22361099385253691
9809034,0002140,0.18438849331161405
9809034,9807199,0.0080980317719727204
9809034,9906223,0.18089695972437864
9809034,9604139,0.16719996794295444
9809034,9802150,0.015026930891838
9809034,9911066,0.01042344733677859
9809034,9603116,0.0069614080533884765
0201128,0110064,0.079685096642688524
0201128,9806087,0.020787582430223439
0201128,0110234,0.22582839104658686
0201128,9910040,0.094155198876757509
0201128,9803131,0.13114432790408692
0201128,9711200,0.037980287057874942
0201128,0201004,0.069041653546110748
0201128,0107134,0.10771865253814397
0201128,9802150,0.079778975353764353
0009191,0009038,0.22646148596460294
0009191,9910053,0.058393046349324886
0009191,9908040,0.08652671443721445
0009191,0002211,0.24346676286957308
0009191,0003037,0.070291518469815933
0009191,9909072,0.060051769425337541
0009191,0003101,0.1133124483928484
0009191,0009090,0.20173166297701478
0009196,0006062,0.085427180218828058
0009196,0011125,0.13311045512073341
0009196,0010204,0.140735481507969
0009196,0008042,0.085878125241971456
0009196,0007050,0.12277143173029022
0009196,0004183,0.16746741652478811
0009196,0006112,0.14771208150747989
9510023,9507113,0.052215450271006103
9510023,9510086,0.028869826222758427
9510023,9505162,0.052606446980474258
0005208,0006014,0.10303344138655569
0005208,0002067,0.062626056724728207
0005208,0003216,0.040420781349621106
0005208,0004080,0.045175110249081642
0005208,0005272,0.11415282512212331
0005208,0004085,0.080119192201726419
0005208,0003227,0.076777466534694777
0005208,0001089,0.10605133487823198
0005208,9908142,0.14269456281255813
0005208,9912140,0.12958980151873684
9712159,9709099,0.086275735047658703
9712159,9710217,0.080814097583098321
9712159,9712185,0.22307066688620775
9712159,9709091,0.088520145286620555
9712159,9603081,0.036438193526236062
9712159,9702108,0.025693917602002743
9712159,9709122,0.057745048930696909
9712159,9705053,0.062958838661397815
9712159,9707228,0.074250484918654713
9712159,9704018,0.055725280541586819
9712159,9705110,0.073960533275433601
9712159,9712077,0.06612281889951839
9712159,9708022,0.15240897513191651
9712159,9612223,0.12614071403631064
9712159,9706196,0.081349391840520924
9510183,9401139,0.014064856077274908
9510183,9510142,0.066183408639918895
9510183,9508154,0.040121838029356177
9510183,9510228,0.063246151205487988
9510183,9506126,0.029925511608566598
9510183,9403088,0.029016013248657727
9510183,9511164,0.030501222668507119
9510183,9511030,0.02582496478698082
9510183,9412184,0.027369209178998023
9510183,9510234,0.060881531739134465
9510183,9410167,0.023581268494176574
9510183,9505073,0.047880098335921689
9510183,9507113,0.077616452243674902
9510183,9301042,0.033522307298613052
9510183,9501030,0.050087964996081064
9510183,9506075,0.061976446029725407
9711148,9707235,0.0095757135877733192
0008084,9809027,0.1574172896810313
0008084,9802150,0.1166652634209088
9911249,9501075,0.039778550961220085
9803167,9803019,0.078619845754671541
9803167,9801205,0.035130956045243161
9803167,9803193,0.14159166374082374
9803167,9803090,0.12606429637097979
9803167,9712193,0.05343331805356915
9803167,9612131,0.13653070345703089
9803167,9609071,0.018347288282723896
9803167,9602022,0.016818996799089492
9803167,9501030,0.026934006429030495
9803167,9804006,0.062337262341854896
9803167,9702103,0.023579066165021832
9803167,9704059,0.041298222275509902
9803167,9702076,0.022926679197200647
9803167,9405069,0.0074047819011116983
9803167,9705030,0.042734362914387036
9803167,9803220,0.083231313570319446
9803167,9803103,0.065524700008991618
9803167,9705053,0.071721584405390712
9803167,9205068,0.010986706538596108
9803167,9803141,0.075132280880773061
9803167,9803109,0.084965000672244453
9803167,9612146,0.014955923245670353
9803167,9802042,0.13975464844180763
9803167,9803263,0.11680792814987317
9803167,9708005,0.031360141951723236
9803167,9602064,0.043629528138348049
9803167,9604129,0.037076153016114888
9803167,9204004,0.055247099680133346
9803167,9705044,0.041592894291148694
9803167,9702198,0.041741555491645509
9803167,9504147,0.028658556356655828
9803167,9803076,0.10445819390390804
9803167,9804019,0.15093614718045759
9803167,9803231,0.088418859613597869
9803167,9803171,0.070244062565713944
9803167,9803214,0.098205127332617631
9803167,9803174,0.081250267274658131
9803167,9512059,0.0259637205213443
9803167,9804031,0.11440260990289242
9803167,9602052,0.019750107733927519
9803167,9603009,0.051105614607867667
9803167,9611014,0.037574942584249302
9803167,9802103,0.052859569394882656
9712013,9612087,0.11533726872642502
9712013,9712072,0.088140251380822224
9712013,9711078,0.14303270631606341
9712013,9710178,0.11166029078149677
9807117,9607201,0.010672206586634652
9807117,9702166,0.044258208527016132
9807117,9802168,0.025821382958279342
0010256,0012170,0.31105914131550627
0010256,0011094,0.074065947847746713
0010256,0007023,0.087664618421815166
0010256,9909176,0.11896140118673962
0010256,0101016,0.090109785282075111
0010256,0011125,0.11647447072286168
0010256,0103124,0.065914962780599204
0010256,0012218,0.11684383127672131
0010256,0011131,0.16154732118047019
0010256,0007078,0.068926481195553765
0010256,0101177,0.096399896262966189
0010256,9802068,0.062249091769316783
0010256,0008144,0.22681867077007353
9911242,9212038,0.049391790318337438
9905020,9903162,0.054424270348939791
9905020,9904056,0.053231008301581159
9905020,9303160,0.069506005721370473
9905020,9811257,0.060247649493296723
9905020,9807034,0.02665582930719658
9905020,9807097,0.063013953538310297
0006196,0101118,0.11698906731498358
0006196,9907100,0.019189695062739449
0006196,9607149,0.044044233306467756
0006196,9902059,0.058609265085650161
0006196,9609017,0.017237132763526921
0006196,0009242,0.05369637621845099
0006196,9810210,0.011430395792470393
9901152,9808183,0.32540251980623847
9901152,9801120,0.079264515159592833
9901152,9711200,0.050306708031928687
9901152,9803209,0.063157628325946041
9901152,9802150,0.066877299413393071
9901152,9610125,0.047815318080684954
9901152,9802042,0.050699589525334619
0207029,0010141,0.11100498583715072
0207029,9711200,0.055391666148066253
0207029,0009160,0.10753349206949624
0207029,0004166,0.15513805920683335
0207029,0101164,0.052740694372310104
0207029,0001192,0.077237184467110739
0207029,0001122,0.040684667731169639
0207029,0003052,0.080583923068966834
0207029,0204218,0.12426501974625641
0304060,0107169,0.076832852210852037
0304060,0111224,0.22484866609136106
0304060,0112226,0.10726742293621849
0304060,0108119,0.014455130843211237
0304060,9803131,0.0947122294851417
0304060,0201247,0.24673054023900665
0304060,0110108,0.046395815613207117
0304060,9307168,0.13651501090408893
0304060,0007146,0.030081900225150338
0304060,0105249,0.20132767753053726
9508058,9506200,0.068737947337357524
9508058,9209125,0.11511013586829776
9508058,9205051,0.023269284942117236
9508058,9208078,0.12772038144063566
9508058,9408083,0.061332775016015723
9605200,9401139,0.014849206321257497
9605200,9510234,0.057658956155843398
9605200,9508154,0.068455241744586295
9605200,9506110,0.075095905504420066
9605200,9603037,0.072469277704342791
9605200,9505105,0.17688211472423146
9605200,9508094,0.073035061544966931
9605200,9510182,0.073346643577552093
9605200,9204060,0.023590292304546606
9605200,9605184,0.060955060986324389
9605200,9605131,0.12968315462284799
9605200,9501030,0.087985582847248278
9605200,9305139,0.098417395941515995
9605200,9602097,0.074492173253621286
9812089,9803051,0.053390673548119522
9812089,9802042,0.11143554170158179
9812089,9803023,0.12170549372151078
9709096,9611090,0.041633355990494163
9709096,9603042,0.067821621574057384
9709096,9604034,0.044477544606338161
9709096,9609239,0.051315499621467982
9709096,9512059,0.057196489262941547
9709096,9712193,0.078287923998503484
9709096,9508155,0.036265313868518896
9709096,9610205,0.050723287209339316
9709096,9612052,0.079266449261643307
9709096,9605150,0.037594697732495505
9709096,9609059,0.065669603827326062
9709096,9702094,0.066871252689004734
9709096,9705030,0.096009810619714586
9709096,9710020,0.11045715478652365
9709096,9701045,0.11198952689772983
9709096,9606139,0.039773156856435378
9709096,9701009,0.070597141210730727
9709096,9505105,0.058270021098841385
9709096,9706082,0.1882953726796151
9709096,9709211,0.060266803685059593
9709096,9801159,0.022837022577680947
9709096,9509066,0.090147590423135873
9709096,9705220,0.078824146512849802
9709096,9712005,0.287692888194019
9709096,9606191,0.051490687731822346
9709096,9510222,0.071941915967454861
9709096,9712029,0.057048732671784279
9709096,9604004,0.018880732567802178
9709096,9708122,0.064825340477273327
9709096,9801020,0.090274275428045517
9709096,9603051,0.05654217555221943
9709096,9706110,0.073160857709307248
9709096,9706076,0.056682875439460358
9709096,9706050,0.037617895591786646
9709096,9708127,0.26019093387928355
9709096,9706131,0.036904527537547638
9709096,9712172,0.17516500835882867
9709096,9712145,0.087016153448852371
9709096,9705131,0.041807107918940205
9709096,9704104,0.16163721219751256
9709096,9801002,0.053538949635144259
9709096,9711083,0.072116971795097393
9709096,9712143,0.056680022253179946
9709096,9706155,0.074150808353006373
9709096,9711143,0.14992918778378628
9709096,9611050,0.039049348051957804
9709096,9710116,0.077488609965331232
9709096,9710034,0.048649235397756931
9709096,9701055,0.079957846857885512
9709096,9609145,0.14805248014188077
9709096,9603002,0.027249101481827787
9709096,9602052,0.017792848662386212
9709096,9704067,0.084032070768069206
9709096,9701015,0.086876968564608859
9709096,9801060,0.085950314565222258
0011077,9707068,0.15369174047050041
0011077,0105159,0.11419181625471773
0011077,0011023,0.10636167219058415
0011077,9902074,0.048913831650027231
0011077,0006066,0.087271395885311326
0011077,0011166,0.13343855582346623
0011077,9808149,0.11000771618356765
0011077,0004063,0.10233693382227169
0011077,9912271,0.057555197923291022
0011077,0009211,0.059370425739462836
0011077,9811035,0.14118775533645778
0011077,9802088,0.14452557941989558
0011077,9904017,0.062634446443213851
0011077,9906194,0.087468033173473653
0011077,0012193,0.087121031753639458
0011077,0101013,0.093324293359587487
0011077,0003033,0.052365521070981538
0011077,9906242,0.082805079034418416
0212177,9603074,0.01876659196480392
0212177,0205074,0.12337976752650867
0212177,0206087,0.15986006251502349
0212177,0007170,0.0066214428088347283
0212177,0203187,0.098010508454687811
0212177,0011073,0.098422864572375465
0212177,0211059,0.12813235288122915
0212177,9606139,0.051589807256690656
0212177,0206115,0.13939930023060534
0212177,0303015,0.15531960580845916
0212177,9803141,0.10254720079846864
0004080,0003137,0.062295861074854547
0004080,9903107,0.08505405900784592
0004080,9909215,0.054116563815747407
0004080,0003160,0.086792000143468939
0004080,0002158,0.091564047122917436
0004080,9910004,0.058452078963610772
0004080,0003227,0.18182271835460653
0004080,0001089,0.056085209670117396
0004080,9912167,0.048891054016617773
0004087,0106176,0.70855132336829341
0004087,9611090,0.043374210125182389
0006209,0002067,0.060296815381515045
0006209,9909059,0.10099061789748964
0004085,0003187,0.10292839430637843
0004085,0003007,0.081502211380642856
0004085,9910138,0.10699286298490922
0004085,0003145,0.13077319830568912
0004085,9911057,0.057983316702222489
0004085,9801134,0.049878353524163886
0004085,0004038,0.071218492051832796
0004085,0003176,0.12435754863986362
0004085,9908040,0.049844370891125485
0004085,0004115,0.11046126381899367
0004085,9911169,0.088152719052569162
0004085,0003037,0.094993313668394835
0004085,0004080,0.080302471094549244
0004085,0001144,0.043181194508888576
0004085,9911041,0.098420759594663385
0004085,9810072,0.085817268170174807
0004085,9910092,0.076326578091396022
0004085,0002084,0.093775019510946148
9803174,9803119,0.081809415527010432
9803174,9803019,0.038376631515748202
9803174,9803137,0.1145048347912159
9803174,9801205,0.029215990820690756
9803174,9803193,0.056125035387004099
9803174,9803090,0.081405892938356775
9803174,9712193,0.040283872382322915
9803174,9612131,0.039223021428941053
9803174,9602022,0.031487296531700806
9803174,9501030,0.024295095638988257
9803174,9804006,0.041262271955254518
9803174,9702103,0.035946187418138299
9803174,9704059,0.024453548002544324
9803174,9703031,0.10880350837293937
9803174,9405069,0.0053622762799181564
9803174,9705030,0.034901960287032109
9803174,9803220,0.16598151008098749
9803174,9705044,0.037840938756159348
9803174,9205068,0.0028179071089624095
9803174,9803141,0.030548867138559685
9803174,9803061,0.029459860219436949
9803174,9803060,0.065177621677179748
9803174,9612146,0.063850449382150842
9803174,9803263,0.10260876224041478
9803174,9803001,0.084240662019246154
9803174,9705053,0.082215615743652548
9803174,9604129,0.021842282454488521
9803174,9204004,0.03243629027846219
9803174,9708005,0.023212881484817691
9803174,9504147,0.067886232379103267
9803174,9803076,0.068774789037637757
9803174,9804019,0.11574054338279992
9803174,9705117,0.031085699231066438
9803174,9803231,0.064786274022458332
9803174,9803171,0.036896780639164219
9803174,9602064,0.021992600762741635
9803174,9803214,0.094161510867858608
9803174,9512059,0.027025426761718332
9803174,9804031,0.088850993582037172
9803174,9603009,0.02679838519911807
9803174,9803077,0.088005503344045138
9803174,9802103,0.056616516860553114
9808037,9808117,0.079078184646966976
9808037,9803135,0.059871573470673622
9808037,9811057,0.2040003151761737
9808037,9811156,0.061610697296561392
9808037,9806021,0.088878091043679011
9808037,9805129,0.054538001454842028
9808037,9704127,0.016269474542682096
9701186,9610148,0.078687689147751705
9701186,9705162,0.10934909595682456
0107143,0010091,0.16030892512184017
0107143,9707123,0.058055236654816898
0107143,0103115,0.086655404555088009
0107143,9704185,0.0212669527728859
0107143,0107177,0.053745777955476533
0107143,9610106,0.083584289560795236
0107143,0005067,0.11707888958331281
0107143,0106162,0.035342790763668808
0107143,0107138,0.15849408384651689
0107143,9911021,0.11641131713051135
0107143,0001133,0.020171209960098732
0107143,9905098,0.071228831665609824
0107143,0106040,0.027588803489983826
0107143,0007024,0.061889032924813327
0107143,0105208,0.14575178843849601
0107143,0011130,0.031909329930335018
0107143,0012054,0.0453052059472372
0107143,9803141,0.12755205370186767
0107143,9804026,0.0680383241577351
0107143,0103167,0.049832011411546584
0107143,0002103,0.042075163127460541
0107143,0107166,0.5428020736532494
0107143,0107036,0.083674840904942677
0107143,0105096,0.075371602716211364
0107143,9812088,0.032358589846101952
0107143,0011073,0.16052395189908059
0107143,9808139,0.090850453430478234
0107143,0008230,0.055995292343813778
0107143,0103223,0.075579282328722949
0107143,0106177,0.058019689666998199
0107143,9806080,0.077297728263706705
0107143,9706158,0.068034903830363536
0107143,0007090,0.046574191050465528
0107143,9802103,0.091902517850662599
9506076,9209125,0.16156876990911098
9506076,9504047,0.060985161005507348
9506076,9502057,0.054866589953423833
9506076,9207053,0.040803624755113281
9506076,9508094,0.036748719477024898
9506076,9209016,0.030879684479217108
9506076,9504006,0.045420998870286396
0211028,0101020,0.041593959793303249
0211028,0104262,0.024586701907233256
0211028,0205129,0.089934007951133044
0211028,0201127,0.15649733177803013
0211028,0011127,0.092238636868311921
9911140,0003204,0.15030157072938197
9911140,9906161,0.16807680668035441
9911140,9803166,0.023790530403014015
9506075,9406198,0.061748437621892513
9506075,9410167,0.061754674131271128
9506075,9208029,0.063439447236236055
9506075,9506110,0.10399908919860534
9506075,9204035,0.085703748279596439
9705118,9703099,0.041166878015391456
9705118,9806161,0.05988985066057867
9705118,9701088,0.028391964022945325
9705118,9606009,0.037476243774361678
9705118,9804087,0.081270932218386271
9705118,9602022,0.005229399149402493
9705118,9806095,0.0593227551608774
9705118,9602064,0.06132820597394259
9705118,9705093,0.16532471212294544
9705118,9809076,0.046210945094308821
9705118,9701127,0.047200712548720138
9705118,9203051,0.054143007475633262
9705118,9807115,0.048628299536879978
9705118,9804157,0.022089321553765032
9705118,9705162,0.049632107094306314
9705118,9707110,0.05006050657605584
9705118,9604103,0.028079984308639797
9705118,9207060,0.028354683629683908
9705118,9708003,0.048669953750514958
9705118,9201020,0.04276969215376971
9705118,9512062,0.04126537027575998
9705118,9711055,0.056750951581840119
9705118,9709002,0.030658419306171032
9705118,9705064,0.10633913951691169
9705118,9609217,0.035007048327586526
9705118,9709069,0.334217500255998
9705118,9607201,0.027217353314714362
9705118,9201004,0.028809259107736126
9705118,9705040,0.12117709982759134
9705118,9602071,0.003055736305194825
9702086,9412184,0.07224430624184415
9702086,9604168,0.067261336679327557
9707244,9706047,0.1178357422149104
9707244,9702094,0.0492256148101681
9707244,9707247,0.050222979868597965
9707244,9704198,0.051165816004935
9707244,9703166,0.063273461528292677
9707244,9708015,0.038936475567256643
9707244,9611050,0.017403797253028888
9707244,9505105,0.083241731907571226
9707244,9705232,0.058903336940704321
9707244,9612121,0.017974352212539731
9707244,9612131,0.02701376179171926
9707244,9202011,0.089869368183454382
9707244,9301042,0.028945810153698754
9707244,9602052,0.031830569185274313
9707244,9706127,0.094624092724815353
9702083,9701123,0.19447621628243394
9702083,9205110,0.021726559187537825
9702083,9510182,0.039787011885916324
9807034,9804083,0.1105040944758615
9807034,0008164,0.01099914152813373
9707115,9201061,0.041595281751151972
0205085,9303143,0.055265317395074204
0205085,9210065,0.10741058140331905
0205085,0204071,0.076102178771846954
0206059,0203248,0.080346484717223637
0206059,0206065,0.11360236990483437
0206059,0205066,0.16296658966109334
0206059,9711200,0.044551314452926656
9902197,9811035,0.11396967347578033
9902197,9711097,0.060508423021733787
9902197,9812089,0.091515194817465992
9902197,9611050,0.023157920852980855
9902197,9803001,0.070469490892886399
9902197,9612080,0.0421509697467672
9901105,9806066,0.1176191555949793
9901105,9709220,0.057529004006600465
9901105,9709123,0.060614875159548082
9901105,9709099,0.058474478252430559
0206010,0202111,0.11845378820268582
0206010,0109065,0.027752288961200713
0206010,0006043,0.050403432628648874
0206010,0203082,0.17735796694639153
0206010,9905111,0.041697359062267063
0206010,9610148,0.016262913667578018
0206010,0206103,0.079389180090321407
0206010,0205174,0.078353613755459323
0206010,0205221,0.036160226384902329
0206010,0204146,0.091301329333712419
0206010,9905092,0.037950134342474823
0206010,0205015,0.12401131827818158
0206010,0205131,0.035758454157487622
0206010,0206029,0.089588684815110509
0206010,0202186,0.10568638128400654
0206010,0206045,0.17188595948612104
0206010,9908110,0.028610595972694206
0206010,0204001,0.1427513645516604
0206010,0205321,0.042987859943772716
0206010,9908114,0.02937379877780907
0206010,9703030,0.034618276953119809
0206010,9711200,0.052033446621925931
0206010,9805112,0.044488855432499155
0206010,0108020,0.025837085493002412
0206010,0204026,0.11445544868941548
0206010,0206090,0.10919762387565805
0206010,0205244,0.084721869558942078
0206010,9802150,0.026049216137849985
0206010,0206195,0.043628560969685364
0206010,9907219,0.043605704420655471
0206010,9910053,0.042573746573110076
0206010,9612080,0.03263986922637177
0206010,0205020,0.091945773485911514
0206010,0206033,0.076977270811070989
0206010,0205106,0.047599589607767542
0206010,9805171,0.041520919407114915
0206010,0206237,0.051618828302363702
0206010,0205048,0.099372983436940857
0206010,9401139,0.0082077678413971546
0206010,0205254,0.052299685121067439
0206010,9908162,0.025099097898123212
0206010,9705137,0.037007878369793086
0206010,0203048,0.058144355136988152
0206010,9611159,0.014338097011206499
0206010,9902197,0.034036132766422644
0206010,0205311,0.090823748063668303
0206010,0202150,0.042063862746778799
0206010,9705040,0.018390993714158407
0302075,0107160,0.11379895460905595
0302075,9811228,0.01489492097946162
0302075,9912230,0.012510390599259995
0302075,0106259,0.041790908989371128
0302075,0103064,0.020578437696114258
0302075,9904056,0.047381402732323344
0302075,0011102,0.014272024156050328
0302075,9711155,0.043698846513197373
0302075,0106146,0.016244142276049995
0302075,0003029,0.070197657515527118
0302075,0009137,0.028792847141792546
0302075,9807091,0.05474540872706804
0302075,9207019,0.082098107215699406
0302075,0007073,0.060249587219947068
0302075,9303160,0.066846705547727717
0112152,0203268,0.10002831922445476
0112152,0103111,0.018280985367583529
0112152,0203208,0.045514190730618624
0112152,0203083,0.13106507553948074
0112152,0103078,0.21500315845968976
0112152,9808069,0.0038327985577970309
0112152,0106247,0.1175235403802016
0112152,0106020,0.058425192152714876
0112152,0201004,0.11810061775536657
0112152,9902183,0.090391200498960544
0112152,0109122,0.16265083747810349
0112152,0103171,0.1274591402663815
0112152,9804083,0.066921107629982296
0112152,0105117,0.13466165914505315
0112152,0104159,0.062391638255625131
0112152,0204083,0.12573783722757709
0112152,0102042,0.060344684968772488
0112152,0201128,0.090630232416676559
0112152,0110143,0.032292220550163696
0112152,0201210,0.3051918622975292
0112152,0111201,0.050315636634016031
0112152,0112223,0.11347829734349077
0112152,0110265,0.10119541652230224
0112152,0204066,0.092779222022026389
0112152,0202140,0.063404230164373243
0112152,9807137,0.045685688621716347
0112152,9903214,0.0092263911752405413
0112152,9802150,0.080497408700975936
0112152,0007146,0.032975398975581563
0112152,0112140,0.19426282476817092
0112152,9905046,0.075346324031300149
0112152,0107031,0.053339603135684546
0112152,0203235,0.035991043580077306
0112152,0108119,0.17739990665324165
0112152,0106184,0.080846267575304526
0112152,0011182,0.13011422307056375
0112152,0202008,0.099391396287763917
0112152,0001041,0.047090303445900192
0112152,9904010,0.066233004838100393
0112152,9904017,0.074445952162516205
0112152,0112002,0.098943668540094801
0112152,0001122,0.15554533463164091
0112152,0201176,0.070661715065359995
0112152,0112218,0.11278743489283824
0112152,0009015,0.18099202284020829
0112152,0201174,0.12756926946860908
0112152,9806087,0.05292163388193373
0112152,0003147,0.021672423054429863
0112152,0202198,0.22183981241732068
0112152,0007062,0.01754955095559016
0112152,9807127,0.020352593343807974
0112152,0106209,0.048413521913922973
0112152,0202193,0.062850923182985977
0112152,0111217,0.17908906425195584
0301049,9707068,0.13144588761250048
0301049,9808141,0.10342462623935286
0301049,0208028,0.065837374702986562
0301049,0207119,0.1342837064016317
0301049,0009061,0.072782744848369135
0301049,0204144,0.027872938316097547
0301049,9810188,0.019378356690507997
0301049,9909072,0.030029716238998614
0301049,0205179,0.011367619892465009
0301049,0209034,0.15201033421009774
0301049,0205098,0.13721935201446903
0301049,0204203,0.099806213581667427
0301049,0301076,0.27541399784367182
0301049,0301117,0.072857694322475103
0301049,0208019,0.093102499968330782
0301049,0010181,0.017914693834194757
0301049,0205003,0.11765152764134079
0301049,9909062,0.071988513796613751
0301049,0005031,0.064845872891183889
0301049,0209068,0.049895374551662708
0301049,9805019,0.090338523561886513
0301049,9611050,0.021676503328514021
0301049,0003101,0.051505015165027104
0301049,9812031,0.048524631720595804
0301049,0002223,0.047696131749551569
0007062,9805171,0.060984044667618247
0007062,9902125,0.035040158779921296
0007062,9905104,0.033353521699062465
0007062,9904013,0.038499882806455499
0007062,0002126,0.11633524052605027
0007062,9803251,0.043298126701767067
0007062,0003147,0.089999857491441432
0007062,0002226,0.10250006099978104
0006210,0004115,0.2748959759742125
0006210,0003007,0.067443352880778698
0006210,9903107,0.10674366400634734
0006210,0002186,0.089709199427699643
0006210,0003137,0.069681522441603264
0006210,0008132,0.090161758656951363
0006210,0001089,0.086756711610139467
0006210,0008057,0.088126933757293052
0006210,0008205,0.069367013367567967
0006210,0007050,0.10313526647447673
0006210,0006114,0.085599672824916123
0006210,0003227,0.10466354987121457
0006210,9908142,0.083900145544496679
0102016,0010060,0.1018761630774357
0102016,0003007,0.1264339561454576
0102016,9403056,0.087090253004920917
0102016,0102092,0.16552599947844993
0102016,0011244,0.10471871656041538
0102016,0010017,0.088907451665940621
0102016,9211035,0.088125440685835582
0102016,9901080,0.059413494579116939
0102016,9908142,0.11948596712454602
0102016,0012054,0.025055682044924872
0102016,0010105,0.087611951156087678
0102016,0007140,0.10821016510789787
0102016,0012266,0.1537543552071865
0102016,0010113,0.16515152501657079
0303207,0211009,0.072017080291678234
0303207,0211189,0.065451078321609193
0303207,9510222,0.18090808191010208
0303207,0211170,0.32025031393685843
0112012,9505073,0.02810453037476909
0112015,9703217,0.067207122325470867
0112015,0105208,0.11977145126295209
0112015,0011073,0.13734542384948917
0112015,9604129,0.039078643759964372
0112015,0008250,0.070798100339896031
0112015,9912204,0.15481749994039049
0102156,9203069,0.0423971253922912
0102156,0003184,0.11349859853658709
0102156,9808169,0.1172200872835123
0102156,9912230,0.029737809363956695
0102156,0011102,0.046416508331073539
0102156,9710248,0.062596588831502001
0102156,9803092,0.13283017751381501
0102156,0105248,0.090418345908789111
0102156,0003262,0.018840151679900111
0102156,9606130,0.074113029522889923
0102156,9711155,0.15785568302207509
0102156,9605046,0.050550126659796947
0102156,9802150,0.076454782490251991
0102156,9807034,0.17566075931382052
0102156,0107160,0.48778270320955475
0102156,9708160,0.029816874054518865
0102156,0106259,0.13762591813266789
0102156,0103064,0.091434177504004871
0102156,9201080,0.059279589518255835
0102156,9911163,0.18341284126147744
0102156,9812016,0.12448438949148537
0102156,9904056,0.10923872011699425
0102156,0105046,0.068404287026466976
9706091,9602022,0.0062696170618599459
9706091,9607050,0.016889102464510482
9706091,9607201,0.0076891364293152908
9706091,9302060,0.043484831415604532
9706091,9210010,0.014063568669594059
9706091,9501144,0.026352548730265289
9706091,9206063,0.0084064868415206703
0205109,0006043,0.015111014165502753
0205109,9905226,0.11350195769617089
0205109,0205218,0.079808992034693937
0205109,9610148,0.010489691931900554
0205109,9811230,0.02669796873563661
0205109,0205221,0.042900585684893217
0205109,9812100,0.072626305456678239
0205109,0205303,0.11179049121326692
0205109,9908110,0.1160215624005264
0205109,9908114,0.047011612513116814
0205109,9711200,0.071759363641055646
0205109,0204226,0.075188462058432382
0205109,9812027,0.053809432741828089
0205109,9812025,0.013005527328824217
0205109,0204026,0.088231598376390274
0205109,0202109,0.097997873597852406
0205109,9612080,0.03845110763124733
0205109,0110099,0.017828456629635565
0205109,9901091,0.017392598165153983
0205109,9411099,0.025118460548827624
0205109,0205254,0.045945089611821754
0205109,9611159,0.0092481718597021353
0205109,0205314,0.11028160373184895
0205109,9902197,0.024649616769942213
