paper_i,paper_j,score
9605212,9604013,0.094685854365848393
9605212,9402031,0.059750080514177788
9605212,9611199,0.08053027949888264
9605212,0208020,0.0053186237422433585
9605212,9607051,0.11964269894572159
9605212,9609112,0.16358184454277208
9904098,9811097,0.11268720887853545
0009016,9308139,0.0053705261461274101
9904092,9803141,0.072834346470750405
0210153,0205279,0.20477174660060529
0210153,0206005,0.112511868747425
0204200,0202179,0.088217383726166818
0204200,0202109,0.075020051390023254
0204200,0205200,0.1016339235673315
0204200,0204226,0.11635080026007633
0204200,0204051,0.14467086281774028
0201136,0102085,0.047189821279687801
0012170,0004147,0.10786317866283329
0012170,9808149,0.077489938952625043
0012170,9711200,0.043013942115256089
9907184,9806129,0.065161803716522124
9907184,9604097,0.058921832509534325
9907184,9603133,0.0021743899400094397
9907184,9805157,0.023774875728971263
9907184,9810214,0.043233922444053996
9907184,9711059,0.065102981391446213
9811096,9708062,0.14515776061671848
9811096,9508155,0.17916230481180995
9811096,9707126,0.152476191205735
0107099,9811193,0.020684297794967822
9702179,9510222,0.016128548565512324
0205123,9505175,0.021906790813824528
0212179,0103080,0.10203309858454589
0212179,0005129,0.12105569217686325
0212179,0103115,0.062751269615076516
0212179,9712004,0.038130780183408673
0212179,9802150,0.074938879534568778
0212179,0109039,0.043217504624324443
0212179,0111060,0.098970214661139519
9707087,9602022,0.031003504007829717
9707087,9512041,0.030159516777586427
9707087,9607032,0.15036814757272471
9707087,9411187,0.1102035874843398
9707087,9612202,0.16674462926271133
9707087,9604004,0.026005508006481871
9707087,9608117,0.027724473831449915
9707087,9507160,0.066116210834924721
9707087,9505073,0.034461584467231597
9707087,9505105,0.041478488289459464
9707087,9512139,0.029124232046181114
9707087,9705024,0.18088981947069649
9707087,9510182,0.11315720043342434
9707087,9506075,0.071485458884316816
9702086,9412184,0.07224430624184415
9702086,9604168,0.067261336679327557
0212079,0212083,0.097584091696074265
0212079,0210239,0.06804105173513679
0212079,0212065,0.071627156074137346
0212079,0210183,0.13676277448945051
0212079,0211100,0.10808725032152579
0212079,0212025,0.1076436297576592
0212079,0212010,0.15747379143923204
9702083,9205110,0.021726559187537825
9704067,9402044,0.03574467106611498
9704067,9609145,0.11649254808087378
9704067,9710105,0.11972313978211926
9704067,9706076,0.12850418405880021
9803193,9803119,0.093522654729326055
9803193,9803028,0.11824464900665303
9803193,9803137,0.058522015671477377
9803193,9803135,0.050356294378465824
9803193,9705117,0.044319986939239671
9803193,9703040,0.0096960086474495374
9803193,9803082,0.025975257878526968
9803193,9803167,0.14159166374082374
9803193,9803001,0.071352680369420093
9803193,9703031,0.030986047147436014
9803193,9803109,0.12875100826791996
0005076,9604034,0.029466829528691806
0206010,9905111,0.041697359062267063
0206010,0006043,0.050403432628648874
0206010,0203082,0.17735796694639153
0206010,0205174,0.078353613755459323
0206010,0205221,0.036160226384902329
0206010,0204146,0.091301329333712419
0206010,0205015,0.12401131827818158
0206010,0205131,0.035758454157487622
0206010,0206029,0.089588684815110509
0206010,0202186,0.10568638128400654
0206010,9908110,0.028610595972694206
0206010,0204001,0.1427513645516604
0206010,0205321,0.042987859943772716
0206010,9711200,0.052033446621925931
0206010,0108020,0.025837085493002412
0206010,0204026,0.11445544868941548
0206010,0205244,0.084721869558942078
0206010,9802150,0.026049216137849985
0206010,0205020,0.091945773485911514
0206010,0206033,0.076977270811070989
0206010,0205106,0.047599589607767542
0206010,9805171,0.041520919407114915
0206010,0205048,0.099372983436940857
0206010,0205254,0.052299685121067439
0206010,9908162,0.025099097898123212
0206010,0205311,0.090823748063668303
0206010,0202150,0.042063862746778799
0203188,0207174,0.079167991858433845
0203188,0006071,0.071276162433481671
0203188,0105184,0.065578396752903848
0203188,0203204,0.1656578872366623
0203188,0206208,0.10758540343299769
0203188,0202151,0.059052298918645371
0203188,9812031,0.048431670512739347
9804151,9805051,0.10080646993805234
9804151,9805172,0.11706979406642941
9804151,9609239,0.021229677838086405
9804151,9805158,0.077450729955386821
9804151,9609145,0.0697837819261556
9804151,9701170,0.18874962535950374
9804151,9609104,0.083396373045572458
9806085,9803188,0.30412057494905953
9806085,9711200,0.067623031419138058
0304270,0201136,0.03171165707842042
0304270,0006240,0.077286686152011064
0304270,0201095,0.10636942971687749
0304270,0202176,0.066509206570751822
0304270,0111069,0.067566944112003355
9812238,9905104,0.087613098857704519
9812238,9905048,0.13252902776246059
9812238,9902106,0.079184710914977127
9812238,9804083,0.085225314360912519
9812238,9811106,0.056118003016420337
9812238,9807097,0.093755877375769903
9712005,9712145,0.074180923331430268
9712005,9704104,0.14951504656541434
9712005,9706087,0.023684631289285281
9712005,9712143,0.073503451321126789
9712005,9704198,0.11137438946667626
9712005,9706155,0.070672227773933477
9712005,9712029,0.070577319198524113
9712005,9701009,0.12716943191314323
9712005,9612131,0.067484027056845225
9907032,9706221,0.048891517877623705
0301226,0210183,0.075639373565177595
0301226,0209085,0.074599355676874216
0301226,0212253,0.075952417762362043
0301226,0212065,0.11107274429324424
0301226,0211291,0.11411929139496615
0301226,0211236,0.13165994156301214
0301226,0211202,0.08446225221576556
0204146,9803231,0.02154344873312097
0204146,9806146,0.024654605446130368
0204146,0203093,0.12360315540140679
9912232,9902052,0.064112928065412633
0003278,9703217,0.072780879738539292
0003278,9604091,0.071590606913205901
0001138,9807098,0.036595507512040069
0001138,9810243,0.035717677770209948
0001138,9810063,0.037951403861494773
0211238,0106021,0.099436715242041507
0211238,0101219,0.11653910027792351
0211238,0111129,0.07592006023324345
0211238,0102112,0.05018086185195389
0212055,0105319,0.12189114412667137
0212055,9805019,0.009095684711799789
0212055,0105168,0.052173013146665739
9808024,9410167,0.07092120373338355
9808024,9601037,0.051649095747232636
9808024,9612085,0.078954673409817391
9808024,9510234,0.14715044322490445
9808024,9604034,0.097172512888321377
9808024,9602097,0.05631102129928528
9808024,9508064,0.15389083554985622
9808024,9605012,0.05908315361294815
9808024,9709058,0.071572471485681133
9808024,9804176,0.1106461915406131
9808024,9504006,0.090134153238108666
0005147,0002016,0.064545527153567608
0005147,9911068,0.057414043419092703
0005147,9712072,0.048384550687946837
0005147,9911041,0.12014538601517667
0005147,9903217,0.1597414161685789
0205311,0202111,0.049375492433473105
0205311,0203164,0.15090495462728237
0205311,0203229,0.049135737164509093
0205311,9902197,0.03942288188137115
0205311,0205303,0.13241788055839193
0205311,0205302,0.048225175758158809
0205311,0204001,0.069515862070316209
0205311,0110146,0.073159563258514512
0205311,9805112,0.041195928721264
0205311,0204200,0.10711256270008063
0205311,0202021,0.20398290091729696
0205311,9811035,0.070484875438607764
0205311,0205296,0.14539321445428832
0205311,0205008,0.10165078545945713
0205311,0205109,0.095600256700564962
0205311,0204234,0.11949914226055104
0205311,0110099,0.037987347293936803
0205311,0205314,0.073211099182720146
0205311,0203028,0.064822363531641128
0205311,0204196,0.21439627497291711
0205311,0108075,0.060404052620877557
0205311,0203248,0.052273623010210636
0205311,0203249,0.078212506671620302
0205311,0205066,0.090654597644119581
0205134,0202111,0.075641346495557829
0205134,9908162,0.03649054554174945
0205134,0202109,0.08716248519731716
0205134,0205213,0.10545230918865325
0205134,0203186,0.13524357550492691
0205134,9907219,0.014149373146665334
0205134,0203229,0.18196009032778077
0205134,0203028,0.081665503205392842
0205134,0205174,0.074251676312571291
0205134,0204025,0.31643067282703818
0205134,0204226,0.045510481652656781
0205134,0204001,0.12418373005514846
0205134,0203249,0.055162458101808934
0205134,0205008,0.097024362961254995
0205134,0205185,0.098678025238286032
0205134,0202150,0.052473780922753663
0205244,0203186,0.068163670315348562
0205244,9802150,0.11892016339685854
0104159,9912001,0.060797688684805867
0104159,0012143,0.088347672005492345
0104159,0104141,0.041897693417363317
0104159,0102113,0.078648749161099304
0104159,0101073,0.082684168567060956
0104159,9902170,0.036720889459946268
0104159,0204218,0.19131424150222459
0003059,9911172,0.15624234292875377
0003059,9907177,0.25541587729156573
9601037,9504006,0.058043726270754326
0204002,0202186,0.091096762594366554
0204002,9404063,0.0077606605571768237
0204002,0203186,0.066704453612374148
0204002,9803231,0.081401116194180598
0204002,0203257,0.060957638731289718
0204002,9806146,0.020996645549493508
0204002,0204026,0.05497955550692097
9703176,9703180,0.081948771591601979
9703176,9703186,0.1671740780674191
9703176,9604004,0.037813077382364398
9703176,9702166,0.056026130675947403
9703176,9607125,0.048670437866735659
9703176,9702012,0.058229764188052507
0112226,0107067,0.07377737035205563
0112226,0108119,0.20140952434059944
0112226,9403137,0.084520126297040768
0112226,0109057,0.13075442234530701
9609152,9511159,0.040305394565924059
9609152,9602010,0.02711189515891382
9908130,9702093,0.021848867907089963
9908130,9906234,0.29044643187936431
9908130,9712028,0.022581071058427868
9908130,9910228,0.027493566800964465
9908130,9909010,0.11164706331749669
9908130,9911081,0.028359484181452482
0108179,9901032,0.15159468212754634
9910011,9804058,0.059881704901703942
9910011,9907085,0.073142381512161805
9910011,9910016,0.10121038917818151
9910011,9903230,0.095147150101479783
0204001,0202111,0.3311896627210813
0204001,9905111,0.034041543461129031
0204001,9311081,0.030410486742221382
0204001,0203231,0.067628480943645777
0204001,0204002,0.065554752886766238
0204001,0205089,0.069548589068868738
0204001,9711200,0.062757597423509476
0204001,0203255,0.084554557975416653
0204001,0204054,0.115563144644663
0204001,9404063,0.042974728639584812
0204001,9407099,0.041043082684324772
0204001,0203018,0.16298569943832714
0204001,0203248,0.028940124660200774
0204001,0204026,0.082903994478900206
0204001,0204051,0.071825159523422888
0301249,9709091,0.060659135235960768
0301249,9604091,0.039087136377059351
0301249,0007170,0.027042964415184601
9405072,9201021,0.071111120933623886
9405072,9207095,0.052551024105348822
9811106,9804182,0.095931688972836798
9811106,9810151,0.060770308718662347
0003208,9903037,0.10138529493050905
9902148,9410167,0.020168853170772449
9902148,9702079,0.11264529758968458
9902148,9801180,0.065541932758119328
9902148,9803006,0.12303930544628756
9902148,9609212,0.062231411623836427
9902148,9512059,0.05397914253654424
9902148,9705036,0.14487929616112541
9902148,9611026,0.08821971120425294
9902148,9704120,0.016092810998397093
9610119,9505105,0.1706270020107315
9610119,9509106,0.097337740841595674
9610119,9506075,0.13311005644267501
0003100,9604139,0.12181696037954357
0003100,9710066,0.13456222489895608
0003100,9911066,0.010403320939193874
9905006,9908144,0.20970682161197068
9905006,9908126,0.13062393665119193
9905006,0001143,0.084936395645926158
9905006,9908060,0.12971273318413218
9905006,9912275,0.13395415778212058
9609225,9508094,0.017153022645176368
0212112,0201037,0.073838207192696681
0212112,0207234,0.07662270979291648
9609145,9609062,0.18703862556124085
9609145,9609104,0.12123151916719005
0107075,9912249,0.088614491607259482
0107075,0002237,0.081019195316049009
0211202,0104259,0.1040694290516893
0112012,9505073,0.02810453037476909
0101074,9604178,0.030955125646253676
0204260,9911116,0.090630096673871063
0204260,0107007,0.16968185715731671
0204260,0201015,0.11107292334140975
0204260,0201136,0.085447568658785056
0204260,0207132,0.085233213302633032
9603127,9512059,0.078360774540074438
0105319,9805019,0.039854256057337216
0105319,0012251,0.055398406125027708
0105319,0106010,0.13356475684541783
0105319,0101162,0.13754894802652531
0105319,0103033,0.053126534655462708
9510079,9504027,0.049914205196673181
9510079,9608012,0.22459003460898111
9510079,9301042,0.036242727124720611
9510079,9510142,0.076432576805228039
9510079,9205009,0.01465146720495346
0104068,9803120,0.052799981401328133
0104068,9906048,0.017329250011218621
9702110,9602097,0.046007486562391009
0205279,0205109,0.068808478858737976
0205279,9401139,0.021635170108241925
0205279,9910053,0.037394183651953315
0205279,0203082,0.10558041835640723
0205279,0204002,0.032937830531265956
0205279,9611159,0.045264959572834412
0205279,0204200,0.086980912927249243
0205279,9610148,0.080100422126360149
0205279,0203229,0.064479312727945978
0205279,9612080,0.019302415116513427
0205279,0205020,0.14379982810290876
0205279,0205008,0.079133301839078629
0205279,9908114,0.093521779673186631
0205279,0205106,0.046796597433634221
0205279,0204147,0.15111955338406052
0205279,9705040,0.029209055123544873
0205279,0204174,0.058210800132355037
0205279,0204234,0.091850891314970901
0205279,0202157,0.12571891865163892
0205279,0205134,0.087629257320840703
9707261,9512062,0.038066125434398232
9707261,9701169,0.22696528558717691
0201015,0201095,0.1099743822615457
0201015,0108150,0.15797295819735649
0112231,0201060,0.092091238554166024
0112231,0105024,0.071884064109786372
0112231,0002237,0.061009880027112419
0112231,9912249,0.055493895792829429
0112231,0106027,0.071774903974753348
0209003,0108133,0.039375189741257748
9806144,9705131,0.049518837851444314
9806144,9609059,0.075704142898056853
9806144,9610156,0.035803463029772213
9806144,9704044,0.037648762183562806
9806144,9705199,0.10339801594159972
9806144,9705232,0.068005132901237733
9604199,9510224,0.090817065003422681
9604199,9510183,0.12558418656516598
0201095,9904207,0.077035055567881788
0201095,0105319,0.064103295488303833
0201095,0104230,0.064415879470599444
0201095,0106107,0.039366428022898109
0201095,0108150,0.084607307760026715
0201099,9606130,0.091152392796245346
0201099,9611160,0.10041372757546685
0201099,0012128,0.10917156024798449
0201099,9803092,0.16013360320022482
0201099,9808124,0.13460183824274649
0201099,0102156,0.17708223325158928
9812163,9602045,0.13344362004702912
9812163,9809147,0.19381718093785902
9812163,9902055,0.11253798651105155
9812163,9708049,0.027785325327066238
9812163,9811089,0.062793002657058533
0103064,0003184,0.15412528899372313
0103064,9808169,0.077766487477135479
0103064,0105046,0.049212687261819141
0103064,0112008,0.14406562414745747
0103064,9710248,0.034302845907382438
0103064,0009137,0.078781974771982996
0103064,9807091,0.100613303171135
0103064,0105248,0.11831270952884712
0010247,9811237,0.059125468598305732
0003124,0003160,0.04624231950847927
0012065,0003208,0.054358039818158885
0012065,9910004,0.12168994607312768
0012065,0003160,0.073094115357105402
9907079,9811097,0.10060681692922863
9907079,9804182,0.11388123921183813
9708055,9604052,0.11592344808305868
9708055,9604166,0.039344439673036968
9708055,9604189,0.023776986160503708
9708055,9612224,0.21845370178555229
9705106,9611197,0.1028571680826427
9705106,9704170,0.10560481828185102
0010190,9303143,0.060811853782255391
0010190,0008227,0.28139174183653032
0010190,9210065,0.097341313420426456
0010190,0009246,0.25315190482119976
0010190,0010028,0.19672789564480192
9703198,9507051,0.084561233657350299
9703198,9510234,0.054269572623349867
9703198,9505105,0.11522678372037029
9703198,9512127,0.029575014849925453
0006240,0001143,0.031407457623246315
0006240,0005036,0.100074060777655
0006240,9810188,0.044179075983917744
0006240,0005006,0.04230031039657707
0006240,9305139,0.045892975030416165
9802057,9701082,0.054217820926358164
9802057,9811089,0.042242501194363243
9802057,9709030,0.018934963075573037
9806129,9605150,0.012767912151989438
9806129,0208020,0.14228190616126921
9806129,9604097,0.15454722430421877
9806129,9710127,0.15512434114164605
9806129,9910246,0.1787340595975587
9806129,9812042,0.43024351640788983
9806129,0011086,0.028033574798306767
0301135,0212083,0.0097679811191774789
0301135,0211274,0.028058737660667049
0301135,0210148,0.035244619659735264
0301135,0212065,0.066622298979695904
0301135,0206255,0.045867859593635235
0301135,0212231,0.05532403061647264
0301135,0212212,0.012368373952888291
0301135,0212121,0.076206430831581434
0205234,0203237,0.18739962179901573
0205234,9910181,0.098849713093307409
0205234,0205297,0.17357273296094644
0205234,9711013,0.06154734057758017
0011002,0009191,0.16489272213661049
0011002,0005036,0.11208546205798023
0011002,0010034,0.14147169482622102
0011002,0007153,0.078828490599781822
9710007,9701037,0.10705176558107637
9710007,9806161,0.12286430228863077
9710007,9703127,0.054627398422390352
9710007,9809076,0.12064373318153042
9710007,9611050,0.028575357071535065
9710007,9607201,0.0248740592768423
0105070,0102035,0.071246451375695546
0105070,0004056,0.05317430730956739
9512043,9509106,0.16278291276396839
9512043,9210068,0.090171240763232088
9512043,9206016,0.018445564381320122
9512043,9509160,0.14109154097808763
9512043,9501030,0.070151906470635184
0111238,0103241,0.13726991345829281
0111238,0110031,0.10266655346393926
0111238,0106247,0.12218255416225793
0111238,0011115,0.13240940659924744
0111238,0106191,0.15700224984527988
0111238,9902126,0.0491846325532031
0111238,0102113,0.076658392585022495
0111238,0109057,0.08764141946153442
0108133,0012178,0.094326519554939606
0106107,0105024,0.060154088069636527
0106107,9808141,0.055101664808237166
9612236,9602022,0.018896306481700157
9612236,9610172,0.042323191872108631
9612236,9612089,0.10716897753525244
9612236,9601029,0.013628665306920503
9612236,9607043,0.077407891756685707
9703059,9608034,0.13411699968648269
9704174,9609145,0.1299875797659793
9704174,9610049,0.17323809792909059
9704174,9703072,0.10393403207526317
0109122,9711200,0.069105135020175817
0109122,0202198,0.14627822635439461
0109122,0204083,0.054652168942559587
0109122,0111085,0.12586396235631434
0109122,0106113,0.068272404190918332
0109122,0112218,0.041820724345540301
0109122,0109057,0.037579656923395724
9702079,9610170,0.034716937184454504
9702079,9611026,0.20471404893569425
9702079,9602043,0.10215290557738552
9702079,9604168,0.12378032503120313
0206163,0108229,0.15175252441438314
0206163,0006047,0.082616171433805619
0206163,9808131,0.043334398192136539
0205266,0205244,0.066634312124115538
0205266,0204004,0.070282205881692705
0205266,0205291,0.25959485120345605
0205266,0205218,0.071669525191494984
0205266,0205089,0.077749600541859101
0205266,9711200,0.061329069415149387
0205266,0205279,0.093969970037449793
0205266,0203257,0.16143232042408678
0205266,0202153,0.083615924294417235
0205266,0204147,0.075781541536194541
0205266,0205258,0.11732553641741973
0205266,0205185,0.10835717126149294
0205266,0204051,0.067969522865338014
0010069,9803131,0.025497073833154457
9702077,9608095,0.15100327728465229
9702077,9609056,0.10492305128400234
9702077,9612229,0.16515020148365525
9702077,9604052,0.08159558244342438
9702077,9604068,0.18073721889445224
9702077,9701095,0.14812665158666583
9702077,9606033,0.14623562527886363
9902080,9808139,0.034422889939770954
9902080,9603161,0.0024185210778471531
9902080,9602114,0.014797630954771332
9902080,9806131,0.021133284251160834
9902080,9706158,0.010722620387586701
0112008,0009096,0.14302892836783501
0112008,9808124,0.10015943077510599
0112008,9606130,0.087431187470596805
0112008,9707090,0.24914920586262146
9511098,9501030,0.058786533945236953
9605030,9302035,0.03172406947180826
9605030,9205034,0.069346686562002199
0210102,0202021,0.041543548112695658
0210102,0206167,0.23416991888671218
0210102,0208148,0.08562495370374068
0210102,0112044,0.065641322080652417
0210102,0209215,0.38449654073956724
0210102,0205048,0.089233790356091303
9707194,9512040,0.17687696854045976
9707194,9607051,0.046927644008714742
9707194,9604013,0.045573135586889191
9602145,9609087,0.053663536546472504
0301136,0211216,0.013385164281393566
0301136,0211261,0.012934467977668044
0301136,0210148,0.013528955908936144
0301136,0212065,0.0096179640475019344
0301136,0211234,0.05559463026177322
0301136,0211202,0.018049569057030881
9409179,9303123,0.072043658262854263
9409179,9206081,0.042532727080300765
9409179,9203056,0.042449231730038263
9409179,9203042,0.059876100818377437
0208178,0209002,0.23757834232052946
0208178,0205066,0.18471960442376631
0208178,0206065,0.084772574064645251
0103103,0012251,0.14123888740296833
0103103,0011009,0.083709303119906237
0103103,9208027,0.053683707657090338
0103103,0006240,0.09279221720892461
0103103,0103056,0.13426868663312369
0103103,0011226,0.12283000645221359
0103103,0002237,0.22583655543256884
0002140,9603116,0.048570742042255879
0002140,9710066,0.12483453957178978
0002140,9802150,0.064076444229280466
0002140,9711200,0.044039663307905423
0209263,0202021,0.062678648993825983
0209263,0206167,0.24890258267972459
0209263,0206248,0.13941584721626907
0209263,0202109,0.082844844084870209
0209263,0209155,0.15070000575571602
0209263,0206005,0.1173877220117579
0209263,0208209,0.093736864170414685
0209263,0112044,0.044335904619236324
0209263,0208010,0.09463116665266974
0209263,0210102,0.19673653093990198
0209263,0205048,0.13788428218147883
9803263,9803119,0.088584190411565344
9803263,9803028,0.14291373487372633
9803263,9803085,0.12892368245881883
9803263,9803090,0.068399873248728399
9803263,9803082,0.047102886505453134
9803263,9803167,0.11680792814987317
9803263,9803077,0.10550013532662943
9701092,9604156,0.015645103345969653
9701092,9510086,0.051904894818240455
9701092,9604068,0.10911270615330422
9701092,9604168,0.13592252063599272
0211100,0210183,0.13897753950233854
0211100,0210239,0.13939004151014697
9605011,9606049,0.13229061982370482
9605011,9605012,0.22256050465100033
9605011,9606087,0.20677403472188569
9605011,9608034,0.34202674245862408
9605011,9608154,0.11051260699092626
9803188,9707215,0.10659554206876308
9509160,9504027,0.050462689476778684
9509160,9608012,0.048219211932088987
9509160,9301042,0.015347105406669469
9509160,9510142,0.061695195325590237
9509160,9205009,0.010249282615897224
0005036,9811237,0.052574416755408589
0005036,0005031,0.076635837825402758
0005036,0006071,0.10972213382536465
0103023,0105006,0.180586755745058
0103023,0101001,0.077631061439805291
0103023,9505175,0.025644176804554289
9707215,9603116,0.033939404725418648
9707215,9608061,0.081550127004715839
0112218,0102042,0.093196660318412339
0112218,0107031,0.079226691580739195
0112218,9806146,0.08335050818148218
0112218,0111182,0.14260497336921105
0112218,9807127,0.027038914937440602
0112218,9808069,0.0030023134049274669
0112218,0112045,0.055190941688993571
0112218,0112093,0.09107010520192596
0112218,9902183,0.15336713609919708
0112218,0111093,0.12922686517889154
0112218,0112066,0.10259409643441514
0112218,0106113,0.26222997187861063
0112218,0111217,0.13736590270785998
0112218,0112140,0.11979005275652743
0106161,9803051,0.019324867244359525
0106161,9709002,0.011609247493904143
0106161,9806042,0.32156954150287725
0106161,9803138,0.24089465195502852
0105184,9608127,0.030032659081864456
0105184,0005036,0.082783138042176005
0105184,0102085,0.10352306045649157
0105184,0012251,0.11479442322566166
0105184,9912079,0.022627217201609835
9709022,9708046,0.13527263100792208
9709022,9710188,0.062410938585136619
9901117,9505105,0.17172862390784238
9901117,9611176,0.033686029777533058
9902097,9708046,0.020816672127289534
9902097,9711027,0.032206267590671203
0008132,0002171,0.10708321247058947
0008132,9810072,0.12387982274937594
0008132,0006091,0.16271349811588681
9705004,9612052,0.091249188292587047
9705004,9502072,0.052371367455083841
9705004,9705003,0.070143146441993487
0205008,0205067,0.2233950680617314
0205008,0203231,0.071107083151001282
0205008,0205089,0.10030261558014937
0205008,0203018,0.23630560955070709
0205008,0205015,0.13740157358570082
0205008,0204054,0.19031982680391971
0205008,0204033,0.062733803373037564
0205008,0205006,0.087922393316506559
0205008,0205048,0.1044481992652971
0205008,0204051,0.069428884220360587
0003022,9904153,0.078156790213647104
0003022,9609176,0.078356318181060952
0003022,9812226,0.053896927697411952
0003022,9812031,0.16047197062252652
0010113,0006236,0.073209202263889342
0010113,0005208,0.082601930720183306
0010113,0005129,0.12231103647717403
0208232,0208148,0.12195141101668654
0208232,0206248,0.1347802589194147
0208232,0202109,0.10476667285259031
0208232,0209263,0.18405969619851176
0208232,0209155,0.12065574271654891
0208232,0208010,0.10062893498253651
0208232,0210102,0.27477337156596082
9510234,9504047,0.23616644629095143
9510234,9510228,0.077397005192965662
9510234,9509106,0.072927209321883874
9510234,9504006,0.1041094611632343
0209002,0208148,0.080041834893039218
0209002,0206059,0.13415678278108162
0209002,0205311,0.12987861164668452
0209002,0205174,0.054636607885860854
0209002,0208010,0.11309868363047508
0209002,0206221,0.13746127559571031
9906223,0002140,0.36201834817443679
9906223,9807199,0.038015324752716004
9906223,9608061,0.11604108273223879
9906223,9911066,0.02140183790027976
9906223,9603116,0.085838562198847709
9910041,9702079,0.15164935828380893
9910041,9708157,0.25077312100609345
9910041,9705036,0.16338681426545132
0204112,0109213,0.07965657274154872
0204112,0111008,0.16490171244413951
0204112,0110062,0.015158942128138671
0204112,0108119,0.079698661973979179
0204112,0110265,0.15855353365561606
0204112,9806146,0.053527080081520621
0204112,0201176,0.027174488187646444
9912083,9803001,0.049981855478344418
0208209,0208232,0.092313369396116396
0208209,0208178,0.054436672426929858
0208209,0206167,0.13896873636503329
